500,예외처리,븝미,지금부터 게임을 시작하도록 하는거시와요~하와와~,0,0_0_55
501,예외처리,븝미,살든지 죽든지 선택은 오빠얌 몫인거시와요~ 호에에엥~,0,0_0_56
502,예외처리,븝미,오빠얌은 죽든지 아니면 호에엥 하는거시와요~,0,0_0_57
503,예외처리,주인공,그게 머야…무서워…,0,0_0_58
504,예외처리,븝미,GAME OVER,0,0_0_59
505,예외처리,븝미,사실 오빠얌은 그냥 YES or YES중 하나만 말하면 되는것이었는데 헤헤 ,0,0_0_60
506,예외처리,븝미,용서해라 오빠얌!,0,0_0_61
507,예외처리,븝미,지금부터 게임을 시작하도록 하는거시와요~하와와~,0,0_0_62
508,예외처리,븝미,살든지 죽든지 선택은 오빠얌 몫인거시와요~ 호에에엥~,0,0_0_63
509,예외처리,븝미,오빠얌은 죽든지 아니면 호에엥 하는거시와요~,0,0_0_64
510,예외처리,주인공,그게 머야…무서워…,0,0_0_65
511,예외처리,븝미,GAME OVER,0,0_0_66
512,예외처리,주인공,이거 옷이 잘못된거 같은데?,0,0_0_67
513,예외처리,븝미,하와와 오빠얌은 편견에 사로잡힌것이와요~호에엥,0,0_0_68
514,예외처리,븝미,우리 모두 함께 호에엥 하는것이와요~ 호에엥~,0,0_0_69
515,예외처리,븝미,그래도 오빠얌이 좋다고 했으니 기분이가~ 좋은걸~하와와,0,0_0_70
516,예외처리,븝미,쳇… 븝미는 실망한것이와요.....,0,0_0_71
517,예외처리,븝미,오빠얌한테는 이제 븝퀴를 내지 않을것이와요~하와와~,0,0_0_72
518,예외처리,주인공,어떤 옷인데? 한번 보여만 줘,0,0_0_73
519,예외처리,븝미,제가 입고 있는 옷이랍니다~ 호에에엥~,0,0_0_74
520,예외처리,븝미,세상은 그렇게 호락호락 하지않은것이와요~ 호에엥~,0,0_0_75
521,예외처리,븝미,오빠얌 들어올땐 맘대로지만 나갈떈 아닌것이와요~호에엥~,0,0_0_76
522,예외처리,주인공,제발…ㅅ…ㅏ..ㄹ..려..줘..,0,0_0_77
523,예외처리,븝미,오빠얌이 그런..취향이란건 알았지만…,0,0_0_78
524,예외처리,븝미,븝미쟝은 그런 오빠얌이라도 이해하는것이와요~ 하와와~,0,0_0_79
525,예외처리,주인공,어?,0,0_0_80
526,예외처리,븝미,븝미쟝 고민이 있는거시와요~,0,0_0_81
527,예외처리,븝미,븝미쟝 민트초코랑 초코중에 뭐 먹을지 참 고민이되는거시와요~,0,0_0_82
528,예외처리,주인공,당연히 민트초코지!!,0,0_0_83
529,예외처리,븝미,역시 오빠얌은 나 븝미를 이을수 있는 수제자인 거시와요 호에엥~,0,0_0_84
530,예외처리,븝미,민.초.조.아,0,0_0_85
531,예외처리,븝미,오빠얌한테 실망한거시와요…호에에…,0,0_0_86
532,예외처리,주인공,하지만 라면이 부는걸…,0,0_0_87
533,예외처리,븝미,라면.. 무슨라면 인것이와요?,0,0_0_88
534,예외처리,주인공,진라면 순한맛,0,0_0_89
535,예외처리,븝미,우리 인연 이제까지 좋은 추억만 갖고 헤어지는게 좋을것 같습니다,0,0_0_90
536,예외처리,븝미,헤헷 장난인거시와요~ 하지만 진순은 선넘은거시와요~ 하와와~,0,0_0_91
537,예외처리,븝미,오빠얌은 저의 분신이되는걸 허락하는거시와요~하와와~,0,0_0_92
538,예외처리,븝미,븝미를 따라하는건 어렵지않아얌~ 자기 자신을 속이는것이에얌~ 나는 븝미다..나는 븝미다..,0,0_0_93
539,예외처리,주인공,나는 븝미다…나는 븝미다…나는 븝미다! 하와와~,0,0_0_94
540,예외처리,븝미,븝☆따 오늘도 븝미를 따라해보는시간~ 하나 둘 셋 하호에에와아엥,0,0_0_95
541,예외처리,주인공,어느 순간 븝미의 마수에 빠져 헤어나오질 못하게 되었다…,0,0_0_96
542,예외처리,주인공,하와와 여러분의 아이돌~ 븝☆하~호에엥~,0,0_0_97
543,예외처리,븝미,오빠얌 혹시 저말고 다른 여자 생긴거시와요?,0,0_0_98
544,예외처리,주인공,븝미야? 괜찮아?,0,0_0_99
545,예외처리,븝미,괜찮은거시와요~ 호에엥 이젠 오빠얌을 영원히 소유할 방법이 떠오른거시와요~,0,0_0_100
546,예외처리,븝미,사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해,0,0_0_101
547,예외처리,븝미,죽어서…죽은뒤에 븝미랑 같이 영원히 사는거시와요~ 호에엥~♡,0,0_0_102
548,예외처리,븝미,오늘은 뭔가 되는거시와요~븝미의 장비 15강을 도전하는거시와요~,0,0_0_103
549,예외처리,븝미,호에엥 다같이 호에엥하는것이와요~,0,0_0_104
550,예외처리,븝미,걱정하지 마는것이와요~오늘 븝미 운이 좋답니다~ 호에엥,0,0_0_105
551,예외처리,븝미,하와와~븝미가 응원해주는것이와요~,0,0_0_106
552,예외처리,나래이션,어이쿠…손이….미끄러졌네 ㅋ,0,0_0_107
553,예외처리,븝미,어…라?,0,0_0_108
554,예외처리,븝미,폭발은 예술이다!! 익스플로젼!,0,0_0_109
555,예외처리,븝미,역시 오빠얌이 뭘좀 아는거시와요~ 호에엥~,0,0_0_110
556,예외처리,주인공,치킨의 바삭바삭 그리고 속의 촉촉함은 최고지~,0,0_0_111
557,예외처리,븝미,바삭? 오븐이 국룰인거알제?,0,0_0_112
558,예외처리,븝미,오빠얌은 앞으로 근본 치킨 닭가슴살부터 먹는거시와요~하와와~,0,0_0_113
559,예외처리,븝미,치킨은 한마리에 2만원이지만 닭가슴살은 1kg에 5000원이라 경제적으로도 이득인거시와요~,0,0_0_114
560,예외처리,주인공,?,0,0_0_115
561,예외처리,븝미,라면이라구요? 호오오에에엥~,0,0_0_116
562,예외처리,븝미,오빠얌 설마 그런거 좋아하는 거시와요~호에엥?,0,0_0_117
563,예외처리,주인공,왜? 라면 맛있는데..,0,0_0_118
564,예외처리,븝미,호에엥~호에엥~,0,0_0_119
565,예외처리,븝미,지금 븝미는 듣기만 해도 근손실이 온거시와요~ 하와와~,0,0_0_120
566,예외처리,븝미,븝미는 지금 근손실을 예방하는거시와요~ 하와와~,0,0_0_121
567,예외처리,븝미,오늘치 스쿼트를 다 해야하는거시와요~하와와~,0,0_0_122
568,예외처리,주인공,그래서 숨이...,0,0_0_123
569,예외처리,븝미,호에엥~ 오빠얌~ 어딜가는것이에얌~,0,0_0_124
570,예외처리,주인공,갑자기 일이 생긴거 같아서,0,0_0_125
571,예외처리,븝미,호에엥 오빠얌 븝미랑 같이 스쿼트 백개 하지않으면 가지 못하는거시와요~,0,0_0_126
572,예외처리,븝미,들어올떈 맘대로지만 나갈땐 아닌거 아시죠? 회원님?,0,0_0_127
573,예외처리,븝미,호에엥~ 오빠얌 진짜 븝미랑 같이 가는거시와요? 호에엥~,0,0_0_128
574,예외처리,오빠얌,한번 가보지 뭐,0,0_0_129
575,예외처리,븝미,븝미가 친절하게 알려주는거시와요~,0,0_0_130
576,예외처리,븝미,덤벨 몇키로까지 들어봤어요?,0,0_0_131
577,예외처리,븝미,오늘은 어깨부터 조지는거시와요~ 하와와~,0,0_0_132
578,예외처리,븝미,호에엥...븝미는 실망한거시와요...,0,0_0_133
579,예외처리,븝미,오빠얌이 싫다면 강요는 안할게요...,0,0_0_134
580,예외처리,주인공,왠지 븝미가 진짜 실망한 표정이다...,0,0_0_135
581,예외처리,븝미,호에엥 오빠얌 오늘 운동 루틴 어떻게 되는거시와요? 호에엥~,0,0_0_136
582,예외처리,주인공,오늘은 가슴이다!!,0,0_0_137
583,예외처리,븝미,호에엥~븝미가 특별히 도와주는거시와요~,0,0_0_138
584,예외처리,븝미,오빠얌 하나 하면 숨을 내쉬고 둘 하면 숨을 마쉬는거시와요~ 하와와,0,0_0_139
585,예외처리,븝미,하나~호에엥~~ 둘~호에엥~,0,0_0_140
586,예외처리,븝미,오늘은 여기까지 하는거시와요~ 호에엥~,0,0_0_141
587,예외처리,주인공,오늘은 특별히 새로산 wpc단백질 보충제를 먹어야겠어,0,0_0_142
588,예외처리,븝미,호에엥 너무 부러운거시와요~,0,0_0_143
589,예외처리,주인공,어느 순간부터 븝미가 안보이기 시작했다...,0,0_0_144
590,예외처리,주인공,븝미가 반년만에 접속했다는 소식을 듣고 바로 겜에 들어왔다.,0,0_0_145
591,예외처리,븝미,호에엥 오빠얌~ 븝미 오늘 마지막이에요~오늘부로 겜 안하는거시와요~,0,0_0_146
592,예외처리,주인공,무슨일 있는거야?,0,0_0_147
593,예외처리,븝미,겜하는동안 근손실이 와서 안녕히계세요 여러분~,0,0_0_148
594,예외처리,븝미,저는 이 세상의 모든 근육들을 위해 게임을 집어 던지고~,0,0_0_149
595,예외처리,븝미,제 행복을 찾아 떠납니다~,0,0_0_150
596,예외처리,주인공,븝미가 쓰러졌다는 소식을 들었다.,0,0_0_151
597,예외처리,주인공,븝미를 만나러 갔다.,0,0_0_152
598,예외처리,주인공,븝미야 몸은 괜찮아?,0,0_0_153
599,예외처리,븝미,호...호에에엥~오빠얌..븝미는 먼저 갈게요...,0,0_0_154
600,예외처리,주인공,도대체 어떻게 된거야?,0,0_0_155
601,예외처리,븝미,보충제를...잘못먹고...,0,0_0_156
602,예외처리,븝미,오빠얌 부디 븝미가 가더라도...꼬박꼬박 루틴 바꿔가며 운동하고 갈떈 가더라도 3대500은...,0,0_0_157
603,예외처리,주인공,...,0,0_0_158
604,예외처리,주인공,....,0,0_0_159
605,예외처리,주인공,븝미야?,0,0_0_160
606,예외처리,븝미,태양만세!!,0,0_0_161